timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
1684019013.0,1347.0,141.0,0,44,0,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019013.0,1355.0,297.0,0,44,1,0,0,1,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019013.0,1372.0,298.0,0,44,1,0,0,1,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019013.0,1385.0,298.0,0,44,1,0,0,1,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019013.0,1396.0,299.0,0,44,1,0,0,1,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019013.0,1408.0,297.0,0,44,1,0,0,1,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019014.0,1420.0,299.0,0,44,1,0,0,1,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,1.0,Evil Twin
1684019014.0,1431.0,299.0,0,44,1,0,0,1,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019014.0,1445.0,298.0,0,44,1,0,0,1,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019014.0,1454.0,298.0,0,44,1,0,0,1,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019014.0,1465.0,298.0,0,44,1,0,0,1,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019014.0,1498.0,299.0,0,44,1,0,0,1,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019014.0,1515.0,297.0,0,44,1,0,0,1,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019014.0,1517.0,297.0,0,44,1,0,0,1,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019014.0,1519.0,297.0,0,44,1,0,0,1,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019014.0,1538.0,297.0,0,44,1,0,0,1,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019015.0,1597.0,298.0,0,44,1,0,0,1,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,1.0,Evil Twin
1684019015.0,1609.0,300.0,0,44,1,0,0,1,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0,Evil Twin
1684019015.0,1622.0,298.0,0,44,1,0,0,1,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019015.0,1638.0,300.0,0,44,1,0,0,1,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0,Evil Twin
1684019015.0,1647.0,125.0,0,44,1,0,0,1,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019015.0,1653.0,297.0,0,44,1,0,0,1,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019015.0,1666.0,296.0,0,44,1,0,0,1,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019015.0,1683.0,296.0,0,44,1,0,0,1,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019015.0,1711.0,298.0,0,44,1,0,0,1,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019015.0,1720.0,141.0,0,44,0,1,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019015.0,1723.0,141.0,0,44,1,0,0,1,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019015.0,1732.0,299.0,0,44,1,0,0,1,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019016.0,1760.0,300.0,0,44,1,0,0,1,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,1.0,Evil Twin
1684019016.0,1789.0,297.0,0,44,1,0,0,1,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019016.0,1807.0,296.0,0,44,1,0,0,1,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019016.0,1826.0,296.0,0,44,1,0,0,1,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019016.0,1838.0,297.0,0,44,1,0,0,1,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019016.0,1850.0,296.0,0,44,1,0,0,1,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019016.0,1862.0,296.0,0,44,1,0,0,1,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019016.0,1872.0,297.0,0,44,1,0,0,1,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019016.0,1885.0,297.0,0,44,1,0,0,1,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019016.0,1907.0,297.0,0,44,1,0,0,1,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019017.0,1912.0,297.0,0,44,1,0,0,1,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,1.0,Evil Twin
1684019017.0,1923.0,297.0,0,44,1,0,0,1,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019017.0,1936.0,297.0,0,44,1,0,0,1,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019017.0,1949.0,296.0,0,44,1,0,0,1,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019017.0,1963.0,298.0,0,44,1,0,0,1,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019017.0,1974.0,298.0,0,44,1,0,0,1,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019017.0,1989.0,296.0,0,44,1,0,0,1,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019017.0,2001.0,297.0,0,44,1,0,0,1,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019017.0,2012.0,299.0,0,44,1,0,0,1,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019017.0,2026.0,299.0,0,44,1,0,0,1,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019018.0,2039.0,299.0,0,44,1,0,0,1,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,1.0,Evil Twin
1684019018.0,2050.0,298.0,0,44,1,0,0,1,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019018.0,2063.0,296.0,0,44,1,0,0,1,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019018.0,2079.0,297.0,0,44,1,0,0,1,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019018.0,2093.0,297.0,0,44,1,0,0,1,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019018.0,2109.0,297.0,0,44,1,0,0,1,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019018.0,2115.0,297.0,0,44,1,0,0,1,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019018.0,2130.0,297.0,0,44,1,0,0,1,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019018.0,2141.0,298.0,0,44,1,0,0,1,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019018.0,2149.0,141.0,0,44,0,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019018.0,2156.0,298.0,0,44,1,0,0,1,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019018.0,2170.0,297.0,0,44,1,0,0,1,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019019.0,2181.0,299.0,0,44,1,0,0,1,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,1.0,Evil Twin
1684019019.0,2188.0,299.0,0,44,1,0,0,1,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019019.0,2202.0,300.0,0,44,1,0,0,1,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0,Evil Twin
1684019019.0,2214.0,299.0,0,44,1,0,0,1,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019019.0,2230.0,299.0,0,44,1,0,0,1,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019019.0,2247.0,300.0,0,44,1,0,0,1,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0,Evil Twin
1684019019.0,2262.0,298.0,0,44,1,0,0,1,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019019.0,2274.0,298.0,0,44,1,0,0,1,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019020.0,2287.0,300.0,0,44,1,0,0,1,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,1.0,Evil Twin
1684019020.0,2298.0,301.0,0,44,1,0,0,1,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,8,0.0,Evil Twin
1684019020.0,2304.0,301.0,0,44,1,0,0,1,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,8,0.0,Evil Twin
1684019020.0,2315.0,299.0,0,44,1,0,0,1,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0,Evil Twin
1684019020.0,2332.0,301.0,0,44,1,0,0,1,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,8,0.0,Evil Twin
1684019020.0,2341.0,125.0,0,44,1,0,0,1,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019020.0,2346.0,300.0,0,44,1,0,0,1,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0,Evil Twin
1684019020.0,2358.0,296.0,0,44,1,0,0,1,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019020.0,2368.0,294.0,0,44,1,0,0,1,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019020.0,2380.0,297.0,0,44,1,0,0,1,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019020.0,2391.0,297.0,0,44,1,0,0,1,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019021.0,2404.0,294.0,0,44,1,0,0,1,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,1.0,Evil Twin
1684019021.0,2422.0,295.0,0,44,1,0,0,1,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019021.0,2433.0,297.0,0,44,1,0,0,1,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019021.0,2447.0,296.0,0,44,1,0,0,1,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019021.0,2458.0,295.0,0,44,1,0,0,1,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019021.0,2471.0,294.0,0,44,1,0,0,1,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019021.0,2486.0,295.0,0,44,1,0,0,1,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019021.0,2497.0,294.0,0,44,1,0,0,1,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019021.0,2509.0,296.0,0,44,1,0,0,1,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019021.0,2520.0,296.0,0,44,1,0,0,1,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019022.0,2533.0,297.0,0,44,1,0,0,1,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,1.0,Evil Twin
1684019022.0,2545.0,295.0,0,44,1,0,0,1,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2556.0,297.0,0,44,1,0,0,1,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019022.0,2568.0,295.0,0,44,1,0,0,1,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2589.0,297.0,0,44,1,0,0,1,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019022.0,2597.0,125.0,0,44,1,0,0,1,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019022.0,2663.0,295.0,0,44,1,0,0,1,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2681.0,141.0,0,44,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019022.0,2684.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2690.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2693.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2696.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2699.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2702.0,295.0,0,44,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019022.0,2706.0,295.0,0,320,1,0,0,1,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019023.0,2714.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,1.0,Evil Twin
1684019023.0,2717.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2720.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2726.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2728.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2732.0,296.0,0,44,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2735.0,296.0,0,320,1,0,0,1,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2743.0,296.0,0,44,1,0,0,1,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2758.0,293.0,0,44,1,0,0,1,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,8,0.0,Evil Twin
1684019023.0,2768.0,296.0,0,44,1,0,0,1,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019023.0,2779.0,295.0,0,44,1,0,0,1,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019023.0,2803.0,295.0,0,44,1,0,0,1,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019023.0,2808.0,295.0,0,44,1,0,0,1,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019023.0,2819.0,294.0,0,44,1,0,0,1,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019023.0,2834.0,294.0,0,44,1,0,0,1,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019024.0,2844.0,295.0,0,44,1,0,0,1,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,1.0,Evil Twin
1684019024.0,2857.0,294.0,0,44,1,0,0,1,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019024.0,2868.0,293.0,0,44,1,0,0,1,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,8,0.0,Evil Twin
1684019024.0,2880.0,295.0,0,44,1,0,0,1,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019024.0,2891.0,295.0,0,44,1,0,0,1,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019024.0,2902.0,294.0,0,44,1,0,0,1,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019024.0,2911.0,294.0,0,44,1,0,0,1,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0,Evil Twin
1684019024.0,2940.0,295.0,0,44,1,0,0,1,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019024.0,2964.0,296.0,0,44,1,0,0,1,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,8,0.0,Evil Twin
1684019024.0,2973.0,295.0,0,44,1,0,0,1,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019025.0,2982.0,299.0,0,44,1,0,0,1,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,1.0,Evil Twin
1684019025.0,2992.0,297.0,0,44,1,0,0,1,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019025.0,3001.0,125.0,0,44,1,0,0,1,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019025.0,3004.0,125.0,0,44,1,0,0,1,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019025.0,3007.0,125.0,0,44,1,0,0,1,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019025.0,3010.0,125.0,0,44,1,0,0,1,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,8,0.0,Evil Twin
1684019025.0,3018.0,298.0,0,44,1,0,0,1,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019025.0,3030.0,141.0,0,44,0,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,8,0.0,Evil Twin
1684019025.0,3038.0,295.0,0,44,1,0,0,1,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019025.0,3049.0,295.0,0,44,1,0,0,1,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
1684019025.0,3061.0,297.0,0,44,1,0,0,1,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019025.0,3072.0,298.0,0,44,1,0,0,1,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0,Evil Twin
1684019025.0,3083.0,297.0,0,44,1,0,0,1,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019025.0,3099.0,297.0,0,44,1,0,0,1,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019025.0,3110.0,297.0,0,44,1,0,0,1,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019026.0,3121.0,297.0,0,44,1,0,0,1,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,1.0,Evil Twin
1684019026.0,3134.0,297.0,0,44,1,0,0,1,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0,Evil Twin
1684019026.0,3146.0,295.0,0,44,1,0,0,1,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0,Evil Twin
